"uid" "id" "ensembleid" "symbol"
3669 "9086" "9606.ENSP00000354722" "EIF1AY"
3670 "9088" "9606.ENSP00000262300" "PKMYT1"
3671 "9093" "9606.ENSP00000262375" "DNAJA3"
3672 "9094" "9606.ENSP00000337040" "UNC119"
3673 "9095" "9606.ENSP00000356795" "TBX19"
3674 "9096" "9606.ENSP00000358677" "TBX18"
3675 "9098" "9606.ENSP00000250066" "USP6"
3676 "9101" "9606.ENSP00000302239" "USP8"
3677 "9104" "9606.ENSP00000253303" "RGN"
3678 "9111" "9606.ENSP00000243346" "NMI"
3679 "9112" "9606.ENSP00000333633" "MTA1"
3680 "9113" "9606.ENSP00000253339" "LATS1"
3681 "9117" "9606.ENSP00000264454" "SEC22C"
3682 "9119" "9606.ENSP00000252245" "KRT75"
3683 "9124" "9606.ENSP00000360305" "PDLIM1"
3684 "9126" "9606.ENSP00000354720" "SMC3"
3685 "9133" "9606.ENSP00000288207" "CCNB2"
3686 "9134" "9606.ENSP00000309181" "CCNE2"
3687 "9138" "9606.ENSP00000337261" "ARHGEF1"
3688 "9140" "9606.ENSP00000425107" "ATG12"
3689 "9141" "9606.ENSP00000466214" "PDCD5"
3690 "9146" "9606.ENSP00000331201" "HGS"
3691 "9148" "9606.ENSP00000358795" "NEURL1"
3692 "9149" "9606.ENSP00000312789" "DYRK1B"
3693 "9150" "9606.ENSP00000299543" "CTDP1"
3694 "9154" "9606.ENSP00000286749" "SLC28A1"
3695 "9156" "9606.ENSP00000311873" "EXO1"
3696 "9166" "9606.ENSP00000337675" "EBAG9"
3697 "9168" "9606.ENSP00000233143" "TMSB10"
3698 "9170" "9606.ENSP00000384665" "LPAR2"
3699 "9180" "9606.ENSP00000274276" "OSMR"
3700 "9181" "9606.ENSP00000354837" "ARHGEF2"
3701 "9184" "9606.ENSP00000357858" "BUB3"
3702 "9188" "9606.ENSP00000346120" "DDX21"
3703 "9194" "9606.ENSP00000261187" "SLC16A7"
3704 "9201" "9606.ENSP00000255448" "DCLK1"
3705 "9208" "9606.ENSP00000375857" "LRRFIP1"
3706 "9210" "9606.ENSP00000252677" "BMP15"
3707 "9212" "9606.ENSP00000463999" "AURKB"
3708 "9214" "9606.ENSP00000356058" "FCMR"
3709 "9217" "9606.ENSP00000417175" "VAPB"
3710 "9218" "9606.ENSP00000345656" "VAPA"
3711 "9219" "9606.ENSP00000278823" "MTA2"
3712 "9223" "9606.ENSP00000385450" "MAGI1"
3713 "9230" "9606.ENSP00000333547" "RAB11B"
3714 "9232" "9606.ENSP00000344936" "PTTG1"
3715 "9240" "9606.ENSP00000318914" "PNMA1"
3716 "9241" "9606.ENSP00000328181" "NOG"
3717 "9246" "9606.ENSP00000287156" "UBE2L6"
3718 "9249" "9606.ENSP00000365397" "DHRS3"
3719 "9252" "9606.ENSP00000261991" "RPS6KA5"
3720 "9253" "9606.ENSP00000252891" "NUMBL"
3721 "9254" "9606.ENSP00000418081" "CACNA2D2"
3722 "9255" "9606.ENSP00000378191" "AIMP1"
3723 "9258" "9606.ENSP00000276282" "MFHAS1"
3724 "9260" "9606.ENSP00000348099" "PDLIM7"
3725 "9262" "9606.ENSP00000263955" "STK17B"
3726 "9263" "9606.ENSP00000319192" "STK17A"
3727 "9265" "9606.ENSP00000297044" "CYTH3"
3728 "9266" "9606.ENSP00000408236" "CYTH2"
3729 "9267" "9606.ENSP00000354398" "CYTH1"
3730 "9278" "9606.ENSP00000404403" "ZBTB22"
3731 "9282" "9606.ENSP00000323720" "MED14"
3732 "9289" "9606.ENSP00000369018" "ADGRG1"
3733 "9294" "9606.ENSP00000466933" "S1PR2"
3734 "9295" "9606.ENSP00000359988" "SRSF11"
3735 "9306" "9606.ENSP00000381034" "SOCS6"
3736 "9308" "9606.ENSP00000368450" "CD83"
3737 "9310" "9606.ENSP00000291182" "ZNF235"
3738 "9311" "9606.ENSP00000297512" "ASIC3"
3739 "9313" "9606.ENSP00000260228" "MMP20"
3740 "9314" "9606.ENSP00000363804" "KLF4"
3741 "9320" "9606.ENSP00000283943" "TRIP12"
3742 "9324" "9606.ENSP00000341267" "HMGN3"
3743 "9332" "9606.ENSP00000352071" "CD163"
3744 "9340" "9606.ENSP00000262441" "GLP2R"
3745 "9341" "9606.ENSP00000054666" "VAMP3"
3746 "9342" "9606.ENSP00000215730" "SNAP29"
3747 "9350" "9606.ENSP00000370297" "CER1"
3748 "9351" "9606.ENSP00000408005" "SLC9A3R2"
3749 "9352" "9606.ENSP00000217515" "TXNL1"
3750 "9353" "9606.ENSP00000422591" "SLIT2"
3751 "9355" "9606.ENSP00000362717" "LHX2"
3752 "9358" "9606.ENSP00000365351" "ITGBL1"
3753 "9360" "9606.ENSP00000260970" "PPIG"
3754 "9364" "9606.ENSP00000328551" "RAB28"
3755 "9365" "9606.ENSP00000369442" "KL"
3756 "9368" "9606.ENSP00000262613" "SLC9A3R1"
3757 "9369" "9606.ENSP00000338349" "NRXN3"
3758 "9370" "9606.ENSP00000320709" "ADIPOQ"
3759 "9372" "9606.ENSP00000287727" "ZFYVE9"
3760 "9376" "9606.ENSP00000337335" "SLC22A8"
3761 "9378" "9606.ENSP00000385142" "NRXN1"
3762 "9379" "9606.ENSP00000265459" "NRXN2"
3763 "9388" "9606.ENSP00000261292" "LIPG"
3764 "9399" "9606.ENSP00000319323" "STOML1"
3765 "9400" "9606.ENSP00000317636" "RECQL5"
3766 "9402" "9606.ENSP00000339186" "GRAP2"
3767 "9404" "9606.ENSP00000431284" "LPXN"
3768 "9412" "9606.ENSP00000282892" "MED21"
3769 "9414" "9606.ENSP00000438262" "TJP2"
3770 "9415" "9606.ENSP00000278840" "FADS2"
3771 "9420" "9606.ENSP00000310721" "CYP7B1"
3772 "9421" "9606.ENSP00000231121" "HAND1"
3773 "9422" "9606.ENSP00000263095" "ZNF264"
3774 "9423" "9606.ENSP00000173229" "NTN1"
3775 "9427" "9606.ENSP00000302051" "ECEL1"
3776 "9436" "9606.ENSP00000362181" "NCR2"
3777 "9439" "9606.ENSP00000357047" "MED23"
3778 "9440" "9606.ENSP00000251871" "MED17"
3779 "9441" "9606.ENSP00000263390" "MED26"
3780 "9442" "9606.ENSP00000292035" "MED27"
3781 "9443" "9606.ENSP00000286317" "MED7"
3782 "9448" "9606.ENSP00000314363" "MAP4K4"
3783 "9450" "9606.ENSP00000230568" "LY86"
3784 "9451" "9606.ENSP00000307235" "EIF2AK3"
3785 "9453" "9606.ENSP00000282841" "GGPS1"
3786 "9454" "9606.ENSP00000376162" "HOMER3"
3787 "9456" "9606.ENSP00000334382" "HOMER1"
3788 "9457" "9606.ENSP00000326022" "FHL5"
3789 "9459" "9606.ENSP00000250617" "ARHGEF6"
3790 "9462" "9606.ENSP00000356621" "RASAL2"
3791 "9464" "9606.ENSP00000352565" "HAND2"
3792 "9466" "9606.ENSP00000263379" "IL27RA"
3793 "9467" "9606.ENSP00000373301" "SH3BP5"
3794 "9470" "9606.ENSP00000258416" "EIF4E2"
3795 "9472" "9606.ENSP00000280979" "AKAP6"
3796 "9474" "9606.ENSP00000343313" "ATG5"
3797 "9475" "9606.ENSP00000317985" "ROCK2"
3798 "9477" "9606.ENSP00000265350" "MED20"
3799 "9478" "9606.ENSP00000317310" "CABP1"
3800 "9479" "9606.ENSP00000241014" "MAPK8IP1"
3801 "9480" "9606.ENSP00000262095" "ONECUT2"
3802 "9481" "9606.ENSP00000360398" "SLC25A27"
3803 "9482" "9606.ENSP00000305255" "STX8"
3804 "9493" "9606.ENSP00000260363" "KIF23"
3805 "9496" "9606.ENSP00000240335" "TBX4"
3806 "9497" "9606.ENSP00000295736" "SLC4A7"
3807 "9500" "9606.ENSP00000364847" "MAGED1"
3808 "9507" "9606.ENSP00000356975" "ADAMTS4"
3809 "9508" "9606.ENSP00000286657" "ADAMTS3"
3810 "9510" "9606.ENSP00000284984" "ADAMTS1"
3811 "9513" "9606.ENSP00000250113" "FXR2"
3812 "9516" "9606.ENSP00000340118" "LITAF"
3813 "9517" "9606.ENSP00000216484" "SPTLC2"
3814 "9518" "9606.ENSP00000252809" "GDF15"
3815 "9519" "9606.ENSP00000237264" "TBPL1"
3816 "9525" "9606.ENSP00000238497" "VPS4B"
3817 "9530" "9606.ENSP00000287322" "BAG4"
3818 "9531" "9606.ENSP00000358081" "BAG3"
3819 "9533" "9606.ENSP00000361465" "POLR1C"
3820 "9534" "9606.ENSP00000349494" "ZNF254"
3821 "9536" "9606.ENSP00000342385" "PTGES"
3822 "9540" "9606.ENSP00000238721" "TP53I3"
3823 "9541" "9606.ENSP00000339723" "CIR1"
3824 "9542" "9606.ENSP00000354910" "NRG2"
3825 "9543" "9606.ENSP00000332773" "IGDCC3"
3826 "9546" "9606.ENSP00000315136" "APBA3"
3827 "9547" "9606.ENSP00000337065" "CXCL14"
3828 "9555" "9606.ENSP00000423563" "H2AFY"
3829 "9564" "9606.ENSP00000391669" "BCAR1"
3830 "9568" "9606.ENSP00000259455" "GABBR2"
3831 "9570" "9606.ENSP00000225567" "GOSR2"
3832 "9572" "9606.ENSP00000246672" "NR1D1"
3833 "9573" "9606.ENSP00000331745" "GDF3"
3834 "9575" "9606.ENSP00000308741" "CLOCK"
3835 "9576" "9606.ENSP00000365811" "SPAG6"
3836 "9578" "9606.ENSP00000355237" "CDC42BPB"
3837 "9580" "9606.ENSP00000356172" "SOX13"
3838 "9588" "9606.ENSP00000342026" "PRDX6"
3839 "9589" "9606.ENSP00000351141" "WTAP"
3840 "9590" "9606.ENSP00000253332" "AKAP12"
3841 "9600" "9606.ENSP00000348772" "PITPNM1"
3842 "9601" "9606.ENSP00000286091" "PDIA4"
3843 "9603" "9606.ENSP00000056233" "NFE2L3"
3844 "9607" "9606.ENSP00000296777" "CARTPT"
3845 "9609" "9606.ENSP00000263116" "RAB36"
3846 "9610" "9606.ENSP00000310406" "RIN1"
3847 "9611" "9606.ENSP00000268712" "NCOR1"
3848 "9612" "9606.ENSP00000384018" "NCOR2"
3849 "9615" "9606.ENSP00000238018" "GDA"
3850 "9616" "9606.ENSP00000273480" "RNF7"
3851 "9622" "9606.ENSP00000326159" "KLK4"
3852 "9623" "9606.ENSP00000343223" "TCL1B"
3853 "9626" "9606.ENSP00000261047" "GUCA1C"
3854 "9627" "9606.ENSP00000261368" "SNCAIP"
3855 "9628" "9606.ENSP00000451030" "RGS6"
3856 "9630" "9606.ENSP00000365807" "GNA14"
3857 "9631" "9606.ENSP00000231498" "NUP155"
3858 "9635" "9606.ENSP00000359596" "CLCA2"
3859 "9636" "9606.ENSP00000368699" "ISG15"
3860 "9639" "9606.ENSP00000340297" "ARHGEF10"
3861 "9640" "9606.ENSP00000299927" "ZNF592"
3862 "9643" "9606.ENSP00000353643" "MORF4L2"
3863 "9644" "9606.ENSP00000348215" "SH3PXD2A"
3864 "9646" "9606.ENSP00000355013" "CTR9"
3865 "9647" "9606.ENSP00000263212" "PPM1F"
3866 "9655" "9606.ENSP00000305133" "SOCS5"
3867 "9657" "9606.ENSP00000311505" "IQCB1"
3868 "9658" "9606.ENSP00000394757" "ZNF516"
3869 "9668" "9606.ENSP00000221315" "ZNF432"
3870 "9672" "9606.ENSP00000344468" "SDC3"
3871 "9682" "9606.ENSP00000361473" "KDM4A"
3872 "9685" "9606.ENSP00000429824" "CLINT1"
3873 "9688" "9606.ENSP00000310668" "NUP93"
3874 "9690" "9606.ENSP00000309198" "UBE3C"
3875 "9693" "9606.ENSP00000264431" "RAPGEF2"
3876 "9698" "9606.ENSP00000391723" "PUM1"
3877 "9699" "9606.ENSP00000384892" "RIMS2"
3878 "9700" "9606.ENSP00000257934" "ESPL1"
3879 "9706" "9606.ENSP00000354877" "ULK2"
3880 "9708" "9606.ENSP00000381605" "PCDHGA8"
3881 "9709" "9606.ENSP00000409555" "HERPUD1"
3882 "9712" "9606.ENSP00000277575" "USP6NL"
3883 "9723" "9606.ENSP00000303212" "SEMA3E"
3884 "9726" "9606.ENSP00000300850" "ZNF646"
3885 "9732" "9606.ENSP00000404179" "DOCK4"
3886 "9733" "9606.ENSP00000228284" "SART3"
3887 "9734" "9606.ENSP00000408617" "HDAC9"
3888 "9739" "9606.ENSP00000262519" "SETD1A"
3889 "9744" "9606.ENSP00000158762" "ACAP1"
3890 "9745" "9606.ENSP00000347730" "ZNF536"
3891 "9752" "9606.ENSP00000436042" "PCDHA9"
3892 "9757" "9606.ENSP00000222270" "KMT2B"
3893 "9759" "9606.ENSP00000264606" "HDAC4"
3894 "9760" "9606.ENSP00000354842" "TOX"
3895 "9768" "9606.ENSP00000300035" "KIAA0101"
3896 "9771" "9606.ENSP00000343656" "RAPGEF5"
3897 "9775" "9606.ENSP00000269349" "EIF4A3"
3898 "9781" "9606.ENSP00000321330" "RNF144A"
3899 "9785" "9606.ENSP00000268482" "DHX38"
3900 "9787" "9606.ENSP00000247191" "DLGAP5"
3901 "9788" "9606.ENSP00000429064" "MTSS1"
3902 "9793" "9606.ENSP00000432768" "CKAP5"
3903 "9794" "9606.ENSP00000292599" "MAML1"
3904 "9812" "9606.ENSP00000194118" "KIAA0141"
3905 "9815" "9606.ENSP00000347464" "GIT2"
3906 "9817" "9606.ENSP00000171111" "KEAP1"
3907 "9821" "9606.ENSP00000025008" "RB1CC1"
3908 "9826" "9606.ENSP00000357177" "ARHGEF11"
3909 "9828" "9606.ENSP00000263674" "ARHGEF17"
3910 "9829" "9606.ENSP00000378735" "DNAJC6"
3911 "9831" "9606.ENSP00000434258" "ZNF623"
3912 "9833" "9606.ENSP00000298048" "MELK"
3913 "9839" "9606.ENSP00000302501" "ZEB2"
3914 "9841" "9606.ENSP00000230122" "ZBTB24"
3915 "9844" "9606.ENSP00000312185" "ELMO1"
3916 "9846" "9606.ENSP00000354952" "GAB2"
3917 "9855" "9606.ENSP00000264042" "FARP2"
3918 "9860" "9606.ENSP00000355396" "LRIG2"
3919 "9862" "9606.ENSP00000377686" "MED24"
3920 "9869" "9606.ENSP00000271640" "SETDB1"
3921 "9870" "9606.ENSP00000348714" "AREL1"
3922 "9878" "9606.ENSP00000262709" "TOX4"
3923 "9880" "9606.ENSP00000300101" "ZBTB39"
3924 "9882" "9606.ENSP00000366863" "TBC1D4"
3925 "9885" "9606.ENSP00000316649" "OSBPL2"
3926 "9886" "9606.ENSP00000338671" "RHOBTB1"
3927 "9891" "9606.ENSP00000261402" "NUAK1"
3928 "9894" "9606.ENSP00000262319" "TELO2"
3929 "9899" "9606.ENSP00000332818" "SV2B"
3930 "9901" "9606.ENSP00000373347" "SRGAP3"
3931 "9905" "9606.ENSP00000268989" "SGSM2"
3932 "9910" "9606.ENSP00000251507" "RABGAP1L"
3933 "9913" "9606.ENSP00000336750" "SUPT7L"
3934 "9914" "9606.ENSP00000262429" "ATP2C2"
3935 "9915" "9606.ENSP00000307479" "ARNT2"
3936 "9918" "9606.ENSP00000325017" "NCAPD2"
3937 "9922" "9606.ENSP00000273221" "IQSEC1"
3938 "9923" "9606.ENSP00000364798" "ZBTB40"
3939 "9925" "9606.ENSP00000307604" "ZBTB5"
3940 "9927" "9606.ENSP00000235329" "MFN2"
3941 "9928" "9606.ENSP00000356319" "KIF14"
3942 "9953" "9606.ENSP00000354213" "HS3ST3B1"
3943 "9961" "9606.ENSP00000349977" "MVP"
3944 "9963" "9606.ENSP00000302851" "SLC23A1"
3945 "9965" "9606.ENSP00000294312" "FGF19"
3946 "9966" "9606.ENSP00000363157" "TNFSF15"
3947 "9968" "9606.ENSP00000363193" "MED12"
3948 "9969" "9606.ENSP00000380888" "MED13"
3949 "9970" "9606.ENSP00000356958" "NR1I3"
3950 "9971" "9606.ENSP00000447149" "NR1H4"
3951 "9972" "9606.ENSP00000262077" "NUP153"
3952 "9978" "9606.ENSP00000216225" "RBX1"
3953 "9982" "9606.ENSP00000259988" "FGFBP1"
3954 "9985" "9606.ENSP00000308699" "REC8"
3955 "9988" "9606.ENSP00000332171" "DMTF1"
3956 "9990" "9606.ENSP00000452776" "SLC12A6"
3957 "9992" "9606.ENSP00000290310" "KCNE2"
3958 "9997" "9606.ENSP00000252785" "SCO2"
3959 "10000" "9606.ENSP00000263826" "AKT3"
3960 "10001" "9606.ENSP00000256379" "MED6"
3961 "10006" "9606.ENSP00000365312" "ABI1"
3962 "10009" "9606.ENSP00000314153" "ZBTB33"
3963 "10010" "9606.ENSP00000259075" "TANK"
3964 "10011" "9606.ENSP00000337513" "SRA1"
3965 "10013" "9606.ENSP00000334061" "HDAC6"
3966 "10014" "9606.ENSP00000225983" "HDAC5"
3967 "10019" "9606.ENSP00000345492" "SH2B3"
3968 "10020" "9606.ENSP00000379839" "GNE"
3969 "10023" "9606.ENSP00000360060" "FRAT1"
3970 "10025" "9606.ENSP00000325612" "MED16"
3971 "10036" "9606.ENSP00000301280" "CHAF1A"
3972 "10038" "9606.ENSP00000250416" "PARP2"
3973 "10043" "9606.ENSP00000413697" "TOM1"
3974 "10045" "9606.ENSP00000245908" "SH2D3A"
3975 "10048" "9606.ENSP00000011619" "RANBP9"
3976 "10051" "9606.ENSP00000341382" "SMC4"
3977 "10054" "9606.ENSP00000246548" "UBA2"
3978 "10055" "9606.ENSP00000270225" "SAE1"
3979 "10058" "9606.ENSP00000265316" "ABCB6"
3980 "10059" "9606.ENSP00000450399" "DNM1L"
3981 "10062" "9606.ENSP00000387946" "NR1H3"
3982 "10063" "9606.ENSP00000261070" "COX17"
3983 "10066" "9606.ENSP00000268099" "SCAMP2"
3984 "10068" "9606.ENSP00000260049" "IL18BP"
3985 "10072" "9606.ENSP00000353701" "DPP3"
3986 "10073" "9606.ENSP00000309831" "SNUPN"
3987 "10082" "9606.ENSP00000366246" "GPC6"
3988 "10083" "9606.ENSP00000005226" "USH1C"
3989 "10085" "9606.ENSP00000296591" "EDIL3"
3990 "10090" "9606.ENSP00000356433" "UST"
3991 "10092" "9606.ENSP00000352918" "ARPC5"
3992 "10093" "9606.ENSP00000380427" "ARPC4"
3993 "10094" "9606.ENSP00000228825" "ARPC3"
3994 "10095" "9606.ENSP00000252725" "ARPC1B"
3995 "10096" "9606.ENSP00000263238" "ACTR3"
3996 "10097" "9606.ENSP00000367220" "ACTR2"
3997 "10105" "9606.ENSP00000225174" "PPIF"
3998 "10106" "9606.ENSP00000381148" "CTDSP2"
3999 "10109" "9606.ENSP00000295685" "ARPC2"
4000 "10110" "9606.ENSP00000340608" "SGK2"
4001 "10111" "9606.ENSP00000265335" "RAD50"
4002 "10112" "9606.ENSP00000378356" "KIF20A"
4003 "10113" "9606.ENSP00000260643" "PREB"
4004 "10114" "9606.ENSP00000304226" "HIPK3"
4005 "10116" "9606.ENSP00000307298" "FEM1B"
4006 "10120" "9606.ENSP00000289228" "ACTR1B"
4007 "10121" "9606.ENSP00000358921" "ACTR1A"
4008 "10123" "9606.ENSP00000375057" "ARL4C"
4009 "10124" "9606.ENSP00000349250" "ARL4A"
4010 "10125" "9606.ENSP00000310244" "RASGRP1"
4011 "10127" "9606.ENSP00000219069" "ZNF263"
4012 "10128" "9606.ENSP00000260665" "LRPPRC"
4013 "10130" "9606.ENSP00000272227" "PDIA6"
4014 "10131" "9606.ENSP00000246957" "TRAP1"
4015 "10135" "9606.ENSP00000222553" "NAMPT"
4016 "10140" "9606.ENSP00000268957" "TOB1"
4017 "10142" "9606.ENSP00000348573" "AKAP9"
4018 "10146" "9606.ENSP00000348578" "G3BP1"
4019 "10148" "9606.ENSP00000221847" "EBI3"
4020 "10149" "9606.ENSP00000369198" "ADGRG2"
4021 "10152" "9606.ENSP00000261017" "ABI2"
4022 "10154" "9606.ENSP00000258526" "PLXNC1"
4023 "10155" "9606.ENSP00000253024" "TRIM28"
4024 "10156" "9606.ENSP00000262940" "RASA4"
4025 "10160" "9606.ENSP00000322926" "FARP1"
4026 "10161" "9606.ENSP00000344353" "LPAR6"
4027 "10163" "9606.ENSP00000396211" "WASF2"
4028 "10168" "9606.ENSP00000345809" "ZNF197"
4029 "10170" "9606.ENSP00000316670" "DHRS9"
4030 "10172" "9606.ENSP00000282308" "ZNF256"
4031 "10174" "9606.ENSP00000240123" "SORBS3"
4032 "10188" "9606.ENSP00000371341" "TNK2"
4033 "10189" "9606.ENSP00000421592" "ALYREF"
4034 "10190" "9606.ENSP00000264255" "TXNDC9"
4035 "10193" "9606.ENSP00000342755" "RNF41"
4036 "10197" "9606.ENSP00000293362" "PSME3"
4037 "10202" "9606.ENSP00000344674" "DHRS2"
4038 "10203" "9606.ENSP00000376177" "CALCRL"
4039 "10204" "9606.ENSP00000219169" "NUTF2"
4040 "10209" "9606.ENSP00000419449" "EIF1"
4041 "10212" "9606.ENSP00000242776" "DDX39A"
4042 "10215" "9606.ENSP00000331040" "OLIG2"
4043 "10216" "9606.ENSP00000399679" "PRG4"
4044 "10217" "9606.ENSP00000273179" "CTDSPL"
4045 "10219" "9606.ENSP00000349477" "KLRG1"
4046 "10220" "9606.ENSP00000257868" "GDF11"
4047 "10221" "9606.ENSP00000312150" "TRIB1"
4048 "10224" "9606.ENSP00000301547" "ZNF443"
4049 "10228" "9606.ENSP00000258301" "STX6"
4050 "10233" "9606.ENSP00000007969" "LRRC23"
4051 "10234" "9606.ENSP00000344242" "LRRC17"
4052 "10235" "9606.ENSP00000338864" "RASGRP2"
4053 "10236" "9606.ENSP00000363745" "HNRNPR"
4054 "10238" "9606.ENSP00000308344" "DCAF7"
4055 "10242" "9606.ENSP00000351068" "KCNMB2"
4056 "10243" "9606.ENSP00000417901" "GPHN"
4057 "10250" "9606.ENSP00000326261" "SRRM1"
4058 "10251" "9606.ENSP00000302978" "SPRY3"
4059 "10252" "9606.ENSP00000343785" "SPRY1"
4060 "10253" "9606.ENSP00000366306" "SPRY2"
4061 "10254" "9606.ENSP00000263904" "STAM2"
4062 "10257" "9606.ENSP00000366084" "ABCC4"
4063 "10263" "9606.ENSP00000301488" "CDK2AP2"
4064 "10265" "9606.ENSP00000378132" "IRX5"
4065 "10266" "9606.ENSP00000253796" "RAMP2"
4066 "10267" "9606.ENSP00000254661" "RAMP1"
4067 "10268" "9606.ENSP00000242249" "RAMP3"
4068 "10270" "9606.ENSP00000269701" "AKAP8"
4069 "10272" "9606.ENSP00000166139" "FSTL3"
4070 "10273" "9606.ENSP00000219548" "STUB1"
4071 "10274" "9606.ENSP00000372689" "STAG1"
4072 "10276" "9606.ENSP00000347134" "NET1"
4073 "10278" "9606.ENSP00000216733" "EFS"
4074 "10279" "9606.ENSP00000230582" "PRSS16"
4075 "10282" "9606.ENSP00000222547" "BET1"
4076 "10283" "9606.ENSP00000370460" "CWC27"
4077 "10284" "9606.ENSP00000371973" "SAP18"
4078 "10286" "9606.ENSP00000358554" "BCAS2"
4079 "10287" "9606.ENSP00000333194" "RGS19"
4080 "10294" "9606.ENSP00000314030" "DNAJA2"
4081 "10295" "9606.ENSP00000219794" "BCKDK"
4082 "10297" "9606.ENSP00000233607" "APC2"
4083 "10298" "9606.ENSP00000351049" "PAK4"
4084 "10300" "9606.ENSP00000368982" "KATNB1"
4085 "10308" "9606.ENSP00000300870" "ZNF267"
4086 "10309" "9606.ENSP00000282572" "CCNO"
4087 "10318" "9606.ENSP00000317891" "TNIP1"
4088 "10319" "9606.ENSP00000354360" "LAMC3"
4089 "10320" "9606.ENSP00000331614" "IKZF1"
4090 "10322" "9606.ENSP00000374152" "SMYD5"
4091 "10325" "9606.ENSP00000262850" "RRAGB"
4092 "10327" "9606.ENSP00000312606" "AKR1A1"
4093 "10333" "9606.ENSP00000371376" "TLR6"
4094 "10335" "9606.ENSP00000412130" "MRVI1"
4095 "10336" "9606.ENSP00000354724" "PCGF3"
4096 "10347" "9606.ENSP00000263094" "ABCA7"
4097 "10362" "9606.ENSP00000328269" "HMG20B"
4098 "10363" "9606.ENSP00000336856" "HMG20A"
4099 "10365" "9606.ENSP00000248071" "KLF2"
4100 "10368" "9606.ENSP00000005284" "CACNG3"
4101 "10369" "9606.ENSP00000300105" "CACNG2"
4102 "10370" "9606.ENSP00000356623" "CITED2"
4103 "10371" "9606.ENSP00000265362" "SEMA3A"
4104 "10376" "9606.ENSP00000336799" "TUBA1B"
4105 "10379" "9606.ENSP00000380073" "IRF9"
4106 "10381" "9606.ENSP00000320295" "TUBB3"
4107 "10382" "9606.ENSP00000264071" "TUBB4A"
4108 "10383" "9606.ENSP00000341289" "TUBB4B"
4109 "10392" "9606.ENSP00000222823" "NOD1"
4110 "10393" "9606.ENSP00000310071" "ANAPC10"
4111 "10395" "9606.ENSP00000276297" "DLC1"
4112 "10397" "9606.ENSP00000319977" "NDRG1"
4113 "10398" "9606.ENSP00000279022" "MYL9"
4114 "10399" "9606.ENSP00000426909" "RACK1"
4115 "10403" "9606.ENSP00000261597" "NDC80"
4116 "10410" "9606.ENSP00000382707" "IFITM3"
4117 "10411" "9606.ENSP00000373864" "RAPGEF3"
4118 "10413" "9606.ENSP00000282441" "YAP1"
4119 "10419" "9606.ENSP00000319169" "PRMT5"
4120 "10420" "9606.ENSP00000361158" "TESK2"
4121 "10423" "9606.ENSP00000219789" "CDIPT"
4122 "10425" "9606.ENSP00000348769" "ARIH2"
4123 "10437" "9606.ENSP00000384886" "IFI30"
4124 "10438" "9606.ENSP00000348107" "C1D"
4125 "10439" "9606.ENSP00000252854" "OLFM1"
4126 "10446" "9606.ENSP00000356143" "LRRN2"
4127 "10452" "9606.ENSP00000252487" "TOMM40"
4128 "10454" "9606.ENSP00000216160" "TAB1"
4129 "10457" "9606.ENSP00000371420" "GPNMB"
4130 "10458" "9606.ENSP00000316338" "BAIAP2"
4131 "10459" "9606.ENSP00000235310" "MAD2L2"
4132 "10460" "9606.ENSP00000326550" "TACC3"
4133 "10461" "9606.ENSP00000295408" "MERTK"
4134 "10465" "9606.ENSP00000306614" "PPIH"
4135 "10468" "9606.ENSP00000256759" "FST"
4136 "10472" "9606.ENSP00000351539" "ZBTB18"
4137 "10474" "9606.ENSP00000307684" "TADA3"
4138 "10477" "9606.ENSP00000376215" "UBE2E3"
4139 "10481" "9606.ENSP00000290295" "HOXB13"
4140 "10482" "9606.ENSP00000294172" "NXF1"
4141 "10484" "9606.ENSP00000306881" "SEC23A"
4142 "10485" "9606.ENSP00000357226" "C1orf61"
4143 "10487" "9606.ENSP00000361878" "CAP1"
4144 "10488" "9606.ENSP00000342136" "CREB3"
4145 "10490" "9606.ENSP00000450731" "VTI1B"
4146 "10492" "9606.ENSP00000358635" "SYNCRIP"
4147 "10494" "9606.ENSP00000325748" "STK25"
4148 "10497" "9606.ENSP00000367756" "UNC13B"
4149 "10498" "9606.ENSP00000325690" "CARM1"
4150 "10499" "9606.ENSP00000399968" "NCOA2"
4151 "10505" "9606.ENSP00000350547" "SEMA4F"
4152 "10507" "9606.ENSP00000348822" "SEMA4D"
4153 "10509" "9606.ENSP00000332204" "SEMA4B"
4154 "10512" "9606.ENSP00000265361" "SEMA3C"
4155 "10513" "9606.ENSP00000083182" "APPBP2"
4156 "10514" "9606.ENSP00000370968" "MYBBP1A"
4157 "10516" "9606.ENSP00000345008" "FBLN5"
4158 "10518" "9606.ENSP00000258930" "CIB2"
4159 "10519" "9606.ENSP00000333873" "CIB1"
4160 "10520" "9606.ENSP00000240731" "ZNF211"
4161 "10521" "9606.ENSP00000380033" "DDX17"
4162 "10523" "9606.ENSP00000439856" "CHERP"
4163 "10525" "9606.ENSP00000384144" "HYOU1"
4164 "10533" "9606.ENSP00000346437" "ATG7"
4165 "10538" "9606.ENSP00000286639" "BATF"
4166 "10542" "9606.ENSP00000256644" "LAMTOR5"
4167 "10549" "9606.ENSP00000368646" "PRDX4"
4168 "10550" "9606.ENSP00000273258" "ARL6IP5"
4169 "10551" "9606.ENSP00000391490" "AGR2"
4170 "10552" "9606.ENSP00000262942" "ARPC1A"
