Entrez_Gene_ID	STRING_Locus_ID
56110	9606.ENSP00000429834
56111	9606.ENSP00000458570
56112	9606.ENSP00000253812
56113	9606.ENSP00000378077
56114	9606.ENSP00000431083
56121	9606.ENSP00000231173
56122	9606.ENSP00000239449
56123	9606.ENSP00000345491
56124	9606.ENSP00000239450
56125	9606.ENSP00000346802
56126	9606.ENSP00000239446
56128	9606.ENSP00000239444
56129	9606.ENSP00000231137
56130	9606.ENSP00000231136
56131	9606.ENSP00000194152
56132	9606.ENSP00000231130
56133	9606.ENSP00000194155
56134	9606.ENSP00000289269
56135	9606.ENSP00000253807
56136	9606.ENSP00000289272
56137	9606.ENSP00000381628
56138	9606.ENSP00000381636
56139	9606.ENSP00000304234
56140	9606.ENSP00000434655
56141	9606.ENSP00000436426
56142	9606.ENSP00000433378
56143	9606.ENSP00000436557
56144	9606.ENSP00000435300
56145	9606.ENSP00000429808
56146	9606.ENSP00000431748
56147	9606.ENSP00000420840
56154	9606.ENSP00000256246
56155	9606.ENSP00000240361
56156	9606.ENSP00000303777
56157	9606.ENSP00000399753
56158	9606.ENSP00000280358
56159	9606.ENSP00000340995
56160	9606.ENSP00000330694
56163	9606.ENSP00000255324
56164	9606.ENSP00000348132
56169	9606.ENSP00000276708
56172	9606.ENSP00000284268
56180	9606.ENSP00000359819
56181	9606.ENSP00000363418
56203	9606.ENSP00000414670
56241	9606.ENSP00000351075
56242	9606.ENSP00000468720
56245	9606.ENSP00000418511
56246	9606.ENSP00000306697
56252	9606.ENSP00000324463
56253	9606.ENSP00000227348
56255	9606.ENSP00000246024
56256	9606.ENSP00000355979
56257	9606.ENSP00000308546
56260	9606.ENSP00000375087
56261	9606.ENSP00000368305
56262	9606.ENSP00000259324
56265	9606.ENSP00000369979
56267	9606.ENSP00000260508
56269	9606.ENSP00000244314
56270	9606.ENSP00000376139
56271	9606.ENSP00000361776
56287	9606.ENSP00000367172
56300	9606.ENSP00000259205
56301	9606.ENSP00000253188
56302	9606.ENSP00000265310
56311	9606.ENSP00000265224
56339	9606.ENSP00000298717
56341	9606.ENSP00000372067
56342	9606.ENSP00000450710
56344	9606.ENSP00000293255
56413	9606.ENSP00000433290
56474	9606.ENSP00000352222
56475	9606.ENSP00000314946
56477	9606.ENSP00000354416
56478	9606.ENSP00000328103
56479	9606.ENSP00000345055
56521	9606.ENSP00000225171
56547	9606.ENSP00000300762
56548	9606.ENSP00000276055
56605	9606.ENSP00000346635
56606	9606.ENSP00000264784
56616	9606.ENSP00000398495
56623	9606.ENSP00000360777
56624	9606.ENSP00000378897
56647	9606.ENSP00000357748
56648	9606.ENSP00000295822
56649	9606.ENSP00000416037
56650	9606.ENSP00000388457
56652	9606.ENSP00000309595
56654	9606.ENSP00000360660
56655	9606.ENSP00000420176
56656	9606.ENSP00000344040
56659	9606.ENSP00000282146
56660	9606.ENSP00000327611
56666	9606.ENSP00000379183
56667	9606.ENSP00000312235
56670	9606.ENSP00000355156
56672	9606.ENSP00000310459
56673	9606.ENSP00000318999
56674	9606.ENSP00000433361
56675	9606.ENSP00000310205
56676	9606.ENSP00000318846
56681	9606.ENSP00000362335
56683	9606.ENSP00000290155
56704	9606.ENSP00000344488
56729	9606.ENSP00000221515
56731	9606.ENSP00000266077
56751	9606.ENSP00000263610
56776	9606.ENSP00000318884
56829	9606.ENSP00000242351
56832	9606.ENSP00000276943
56833	9606.ENSP00000289707
56834	9606.ENSP00000411827
56848	9606.ENSP00000245222
56849	9606.ENSP00000329794
56851	9606.ENSP00000256545
56852	9606.ENSP00000264926
56853	9606.ENSP00000355089
56882	9606.ENSP00000349773
56884	9606.ENSP00000305334
56886	9606.ENSP00000259253
56888	9606.ENSP00000386738
56889	9606.ENSP00000360184
56890	9606.ENSP00000302537
56891	9606.ENSP00000353893
56892	9606.ENSP00000319914
56893	9606.ENSP00000357292
56894	9606.ENSP00000291572
56895	9606.ENSP00000314036
56896	9606.ENSP00000288699
56898	9606.ENSP00000296424
56899	9606.ENSP00000449629
56900	9606.ENSP00000342148
56901	9606.ENSP00000377411
56902	9606.ENSP00000263657
56903	9606.ENSP00000384700
56904	9606.ENSP00000361640
56905	9606.ENSP00000353854
56906	9606.ENSP00000249861
56907	9606.ENSP00000387266
56910	9606.ENSP00000338030
56911	9606.ENSP00000343212
56912	9606.ENSP00000264020
56913	9606.ENSP00000223122
56914	9606.ENSP00000246081
56915	9606.ENSP00000221233
56916	9606.ENSP00000351947
56917	9606.ENSP00000452854
56918	9606.ENSP00000264387
56919	9606.ENSP00000225296
56920	9606.ENSP00000231721
56922	9606.ENSP00000265594
56923	9606.ENSP00000255262
56924	9606.ENSP00000260404
56925	9606.ENSP00000264265
56927	9606.ENSP00000264080
56929	9606.ENSP00000274457
56931	9606.ENSP00000311977
56934	9606.ENSP00000285273
56935	9606.ENSP00000298966
56936	9606.ENSP00000438285
56937	9606.ENSP00000345826
56940	9606.ENSP00000345281
56941	9606.ENSP00000372955
56942	9606.ENSP00000219400
56943	9606.ENSP00000429986
56944	9606.ENSP00000322273
56945	9606.ENSP00000310785
56946	9606.ENSP00000334130
56947	9606.ENSP00000302037
56948	9606.ENSP00000382327
56949	9606.ENSP00000351137
56950	9606.ENSP00000355924
56951	9606.ENSP00000231512
56952	9606.ENSP00000318602
56953	9606.ENSP00000373674
56954	9606.ENSP00000377696
56955	9606.ENSP00000354341
56956	9606.ENSP00000356357
56957	9606.ENSP00000358131
56961	9606.ENSP00000446058
56963	9606.ENSP00000452126
56964	9606.ENSP00000268130
56965	9606.ENSP00000287196
56970	9606.ENSP00000397259
56971	9606.ENSP00000384887
56975	9606.ENSP00000322323
56977	9606.ENSP00000311257
56978	9606.ENSP00000339764
56979	9606.ENSP00000296682
56981	9606.ENSP00000263765
56983	9606.ENSP00000295588
56984	9606.ENSP00000325919
56985	9606.ENSP00000369099
56986	9606.ENSP00000251250
56987	9606.ENSP00000319974
56990	9606.ENSP00000353706
56992	9606.ENSP00000324020
56993	9606.ENSP00000216034
56995	9606.ENSP00000356064
56996	9606.ENSP00000275730
56997	9606.ENSP00000355739
56998	9606.ENSP00000366466
56999	9606.ENSP00000418735
57001	9606.ENSP00000414066
57002	9606.ENSP00000223273
57003	9606.ENSP00000225726
57007	9606.ENSP00000272928
57010	9606.ENSP00000324960
57016	9606.ENSP00000352584
57017	9606.ENSP00000262507
57018	9606.ENSP00000295926
57019	9606.ENSP00000377914
57020	9606.ENSP00000400815
57026	9606.ENSP00000215904
57030	9606.ENSP00000221485
57035	9606.ENSP00000243189
57037	9606.ENSP00000303570
57038	9606.ENSP00000358549
57045	9606.ENSP00000262120
57047	9606.ENSP00000420132
57048	9606.ENSP00000316021
57050	9606.ENSP00000254803
57053	9606.ENSP00000250699
57054	9606.ENSP00000371802
57055	9606.ENSP00000371870
57057	9606.ENSP00000386170
57060	9606.ENSP00000322341
57062	9606.ENSP00000328690
57082	9606.ENSP00000335463
57084	9606.ENSP00000263160
57085	9606.ENSP00000319713
57088	9606.ENSP00000347038
57089	9606.ENSP00000359520
57091	9606.ENSP00000353462
57092	9606.ENSP00000265260
57093	9606.ENSP00000327604
57094	9606.ENSP00000297770
57095	9606.ENSP00000246151
57096	9606.ENSP00000382895
57097	9606.ENSP00000228820
57099	9606.ENSP00000306822
57101	9606.ENSP00000314048
57102	9606.ENSP00000261250
57103	9606.ENSP00000179259
57104	9606.ENSP00000337701
57105	9606.ENSP00000282018
57106	9606.ENSP00000205194
57107	9606.ENSP00000358033
57109	9606.ENSP00000361010
57110	9606.ENSP00000264735
57111	9606.ENSP00000354376
57113	9606.ENSP00000426070
57115	9606.ENSP00000352672
57116	9606.ENSP00000341236
57117	9606.ENSP00000340737
57118	9606.ENSP00000368124
57119	9606.ENSP00000424176
57120	9606.ENSP00000357484
57121	9606.ENSP00000327875
57122	9606.ENSP00000229179
57124	9606.ENSP00000308117
57125	9606.ENSP00000323927
57126	9606.ENSP00000367248
57127	9606.ENSP00000357229
57128	9606.ENSP00000443900
57129	9606.ENSP00000417602
57130	9606.ENSP00000349877
57132	9606.ENSP00000432279
57134	9606.ENSP00000363452
57135	9606.ENSP00000401363
57136	9606.ENSP00000217456
57139	9606.ENSP00000377075
57140	9606.ENSP00000270357
57143	9606.ENSP00000238561
57144	9606.ENSP00000322957
57146	9606.ENSP00000233047
57147	9606.ENSP00000356744
57149	9606.ENSP00000219168
57150	9606.ENSP00000229570
57151	9606.ENSP00000293274
57152	9606.ENSP00000246515
57154	9606.ENSP00000354621
57156	9606.ENSP00000298351
57158	9606.ENSP00000362071
57159	9606.ENSP00000296098
57161	9606.ENSP00000267460
57162	9606.ENSP00000351789
57165	9606.ENSP00000355675
57167	9606.ENSP00000217086
57168	9606.ENSP00000215906
57169	9606.ENSP00000360817
57171	9606.ENSP00000361625
57172	9606.ENSP00000009105
57175	9606.ENSP00000340211
57178	9606.ENSP00000334474
57179	9606.ENSP00000298569
57180	9606.ENSP00000256001
57181	9606.ENSP00000352655
57182	9606.ENSP00000425658
57184	9606.ENSP00000350260
57185	9606.ENSP00000363520
57187	9606.ENSP00000245838
57188	9606.ENSP00000286744
57189	9606.ENSP00000445768
57190	9606.ENSP00000355141
57191	9606.ENSP00000322339
57192	9606.ENSP00000264079
57194	9606.ENSP00000349325
57198	9606.ENSP00000357475
57205	9606.ENSP00000273859
57209	9606.ENSP00000349882
57210	9606.ENSP00000024061
57213	9606.ENSP00000354774
57214	9606.ENSP00000220244
57215	9606.ENSP00000304689
57216	9606.ENSP00000357040
57217	9606.ENSP00000316699
57221	9606.ENSP00000251691
57222	9606.ENSP00000377374
57223	9606.ENSP00000339769
57224	9606.ENSP00000394546
57226	9606.ENSP00000430025
57228	9606.ENSP00000369446
57231	9606.ENSP00000313121
57232	9606.ENSP00000386393
57282	9606.ENSP00000393066
57325	9606.ENSP00000278816
57326	9606.ENSP00000357448
57332	9606.ENSP00000269385
57333	9606.ENSP00000270645
57335	9606.ENSP00000397163
57336	9606.ENSP00000379168
57337	9606.ENSP00000377655
57338	9606.ENSP00000284262
57343	9606.ENSP00000282286
57369	9606.ENSP00000290374
57379	9606.ENSP00000229335
57380	9606.ENSP00000367637
57381	9606.ENSP00000316729
57393	9606.ENSP00000369699
57396	9606.ENSP00000316948
57402	9606.ENSP00000340463
57403	9606.ENSP00000244040
57404	9606.ENSP00000348380
57405	9606.ENSP00000282074
57406	9606.ENSP00000295962
57407	9606.ENSP00000283429
57408	9606.ENSP00000273286
57409	9606.ENSP00000245551
57410	9606.ENSP00000270176
57412	9606.ENSP00000358896
57415	9606.ENSP00000232519
57418	9606.ENSP00000251289
57419	9606.ENSP00000333519
57448	9606.ENSP00000393596
57452	9606.ENSP00000336729
57453	9606.ENSP00000315465
57455	9606.ENSP00000170168
57456	9606.ENSP00000296121
57458	9606.ENSP00000261226
57459	9606.ENSP00000357644
57460	9606.ENSP00000228705
57461	9606.ENSP00000273541
57462	9606.ENSP00000297625
57463	9606.ENSP00000358878
57464	9606.ENSP00000249344
57465	9606.ENSP00000293970
57466	9606.ENSP00000286835
57467	9606.ENSP00000310621
57468	9606.ENSP00000387694
57469	9606.ENSP00000473036
57470	9606.ENSP00000367498
57471	9606.ENSP00000380453
57472	9606.ENSP00000261951
57473	9606.ENSP00000217130
57474	9606.ENSP00000311521
57475	9606.ENSP00000330278
57476	9606.ENSP00000436500
57477	9606.ENSP00000289292
57478	9606.ENSP00000219689
57479	9606.ENSP00000394510
57480	9606.ENSP00000351318
57481	9606.ENSP00000384670
57482	9606.ENSP00000264229
57484	9606.ENSP00000425840
57486	9606.ENSP00000370372
57489	9606.ENSP00000359600
57491	9606.ENSP00000323816
57492	9606.ENSP00000344546
57493	9606.ENSP00000311502
57494	9606.ENSP00000350136
57495	9606.ENSP00000309501
57496	9606.ENSP00000339086
57497	9606.ENSP00000345985
57498	9606.ENSP00000256707
57501	9606.ENSP00000265068
57502	9606.ENSP00000275857
57504	9606.ENSP00000385045
57505	9606.ENSP00000244571
57506	9606.ENSP00000401980
57507	9606.ENSP00000307746
57508	9606.ENSP00000414237
57511	9606.ENSP00000397441
57512	9606.ENSP00000365529
57513	9606.ENSP00000325355
57514	9606.ENSP00000264245
57515	9606.ENSP00000342962
57519	9606.ENSP00000290607
57520	9606.ENSP00000260983
57521	9606.ENSP00000307272
57522	9606.ENSP00000347198
57523	9606.ENSP00000371994
57524	9606.ENSP00000345436
57526	9606.ENSP00000362125
57528	9606.ENSP00000424151
57529	9606.ENSP00000419786
57530	9606.ENSP00000271636
57532	9606.ENSP00000225388
57533	9606.ENSP00000386921
57535	9606.ENSP00000358955
57536	9606.ENSP00000280020
57537	9606.ENSP00000422185
57538	9606.ENSP00000258888
57539	9606.ENSP00000314444
57540	9606.ENSP00000294484
57541	9606.ENSP00000420418
57542	9606.ENSP00000370671
57544	9606.ENSP00000281741
57545	9606.ENSP00000398391
57546	9606.ENSP00000309548
57547	9606.ENSP00000310472
57549	9606.ENSP00000357073
57551	9606.ENSP00000261716
57552	9606.ENSP00000442464
57553	9606.ENSP00000416015
57554	9606.ENSP00000035383
57555	9606.ENSP00000305288
57556	9606.ENSP00000345512
57558	9606.ENSP00000431876
57559	9606.ENSP00000360992
57560	9606.ENSP00000312778
57561	9606.ENSP00000265138
57562	9606.ENSP00000263468
57563	9606.ENSP00000273963
57565	9606.ENSP00000352314
57567	9606.ENSP00000299237
57568	9606.ENSP00000262861
57570	9606.ENSP00000261249
57571	9606.ENSP00000389009
57572	9606.ENSP00000294618
57573	9606.ENSP00000309161
57574	9606.ENSP00000273067
57575	9606.ENSP00000264360
57576	9606.ENSP00000247986
57577	9606.ENSP00000295878
57578	9606.ENSP00000256339
57582	9606.ENSP00000360822
57583	9606.ENSP00000356057
57584	9606.ENSP00000379709
57585	9606.ENSP00000293925
57586	9606.ENSP00000020926
57587	9606.ENSP00000409964
57590	9606.ENSP00000233055
57591	9606.ENSP00000347847
57592	9606.ENSP00000319829
57593	9606.ENSP00000370022
57594	9606.ENSP00000350049
57595	9606.ENSP00000164640
57596	9606.ENSP00000347301
57600	9606.ENSP00000264433
57602	9606.ENSP00000310590
57604	9606.ENSP00000432695
57605	9606.ENSP00000322218
57606	9606.ENSP00000264313
57608	9606.ENSP00000364526
57609	9606.ENSP00000301180
57610	9606.ENSP00000316589
57611	9606.ENSP00000355402
57613	9606.ENSP00000197268
57614	9606.ENSP00000381198
57615	9606.ENSP00000413660
57616	9606.ENSP00000240587
57617	9606.ENSP00000220509
57619	9606.ENSP00000296043
57620	9606.ENSP00000417569
57621	9606.ENSP00000323183
57622	9606.ENSP00000248668
57623	9606.ENSP00000367069
57624	9606.ENSP00000272907
57626	9606.ENSP00000367075
57628	9606.ENSP00000376855
57630	9606.ENSP00000284637
57631	9606.ENSP00000325091
57633	9606.ENSP00000314901
57634	9606.ENSP00000374212
57636	9606.ENSP00000393539
57639	9606.ENSP00000285871
57642	9606.ENSP00000351767
57643	9606.ENSP00000352614
57644	9606.ENSP00000262873
57645	9606.ENSP00000356849
57646	9606.ENSP00000003302
57647	9606.ENSP00000311135
57648	9606.ENSP00000383851
57649	9606.ENSP00000329933
57650	9606.ENSP00000295746
57654	9606.ENSP00000374501
57655	9606.ENSP00000441032
57657	9606.ENSP00000357342
57658	9606.ENSP00000449960
57659	9606.ENSP00000307858
57662	9606.ENSP00000416797
57663	9606.ENSP00000254181
57664	9606.ENSP00000263265
57665	9606.ENSP00000370648
57666	9606.ENSP00000396160
57669	9606.ENSP00000263713
57673	9606.ENSP00000358038
57677	9606.ENSP00000270001
57678	9606.ENSP00000265276
57679	9606.ENSP00000264276
57683	9606.ENSP00000363545
57684	9606.ENSP00000362758
57685	9606.ENSP00000290039
57687	9606.ENSP00000303129
57688	9606.ENSP00000252744
57689	9606.ENSP00000278198
57690	9606.ENSP00000336783
57691	9606.ENSP00000359768
57692	9606.ENSP00000354912
57693	9606.ENSP00000247956
57696	9606.ENSP00000238146
57697	9606.ENSP00000267430
57699	9606.ENSP00000244751
57700	9606.ENSP00000358251
57701	9606.ENSP00000337998
57703	9606.ENSP00000387006
57704	9606.ENSP00000367343
57705	9606.ENSP00000320563
57706	9606.ENSP00000362727
57707	9606.ENSP00000343635
57709	9606.ENSP00000231706
57710	9606.ENSP00000356560
57711	9606.ENSP00000465578
57713	9606.ENSP00000355109
57715	9606.ENSP00000210633
57716	9606.ENSP00000326018
57717	9606.ENSP00000354293
57718	9606.ENSP00000305924
57719	9606.ENSP00000159087
57720	9606.ENSP00000361483
57721	9606.ENSP00000373474
57722	9606.ENSP00000319623
57724	9606.ENSP00000282041
57727	9606.ENSP00000290231
57728	9606.ENSP00000382717
57731	9606.ENSP00000263373
57733	9606.ENSP00000471397
57758	9606.ENSP00000429969
57761	9606.ENSP00000217233
57763	9606.ENSP00000296785
57786	9606.ENSP00000275423
57787	9606.ENSP00000262891
57794	9606.ENSP00000247001
57795	9606.ENSP00000354481
57798	9606.ENSP00000287957
57799	9606.ENSP00000248139
57801	9606.ENSP00000393198
57804	9606.ENSP00000311368
57817	9606.ENSP00000222304
57818	9606.ENSP00000364512
57820	9606.ENSP00000337396
57821	9606.ENSP00000356779
57822	9606.ENSP00000288955
57823	9606.ENSP00000357022
57824	9606.ENSP00000289448
57826	9606.ENSP00000340274
57828	9606.ENSP00000386962
57829	9606.ENSP00000355529
57830	9606.ENSP00000420723
57834	9606.ENSP00000248041
57835	9606.ENSP00000350475
57862	9606.ENSP00000407130
57863	9606.ENSP00000357106
57864	9606.ENSP00000363345
58155	9606.ENSP00000412788
58157	9606.ENSP00000298352
58158	9606.ENSP00000242994
58189	9606.ENSP00000219454
58190	9606.ENSP00000273062
58191	9606.ENSP00000293778
58472	9606.ENSP00000260324
58473	9606.ENSP00000346127
58475	9606.ENSP00000300184
58476	9606.ENSP00000363942
58477	9606.ENSP00000418401
58478	9606.ENSP00000273920
58480	9606.ENSP00000355652
58484	9606.ENSP00000354159
58485	9606.ENSP00000302783
58486	9606.ENSP00000398106
58487	9606.ENSP00000433459
58488	9606.ENSP00000268896
58489	9606.ENSP00000258884
58490	9606.ENSP00000362532
58491	9606.ENSP00000328245
58492	9606.ENSP00000319053
58493	9606.ENSP00000363360
58494	9606.ENSP00000420419
58495	9606.ENSP00000278780
58498	9606.ENSP00000223364
58499	9606.ENSP00000277225
58500	9606.ENSP00000292579
58503	9606.ENSP00000382485
58504	9606.ENSP00000249601
58505	9606.ENSP00000354676
58506	9606.ENSP00000353769
58508	9606.ENSP00000262189
58509	9606.ENSP00000248420
58510	9606.ENSP00000301175
58511	9606.ENSP00000359699
58512	9606.ENSP00000235180
58513	9606.ENSP00000248070
58515	9606.ENSP00000418813
58516	9606.ENSP00000337477
58524	9606.ENSP00000190165
58526	9606.ENSP00000338706
58527	9606.ENSP00000356632
58528	9606.ENSP00000358423
58529	9606.ENSP00000352272
58530	9606.ENSP00000364985
58531	9606.ENSP00000325638
58533	9606.ENSP00000355217
58538	9606.ENSP00000387278
58985	9606.ENSP00000270800
58986	9606.ENSP00000401338
59067	9606.ENSP00000264497
59082	9606.ENSP00000436691
59084	9606.ENSP00000230565
59269	9606.ENSP00000247584
59271	9606.ENSP00000300255
59272	9606.ENSP00000252519
59274	9606.ENSP00000267984
59283	9606.ENSP00000270458
59284	9606.ENSP00000222212
59285	9606.ENSP00000252729
59286	9606.ENSP00000351492
59307	9606.ENSP00000333656
59335	9606.ENSP00000253008
59336	9606.ENSP00000358217
59338	9606.ENSP00000357986
59339	9606.ENSP00000393860
59340	9606.ENSP00000256906
59342	9606.ENSP00000262288
59343	9606.ENSP00000296257
59344	9606.ENSP00000314879
59345	9606.ENSP00000232564
59348	9606.ENSP00000243644
59349	9606.ENSP00000356230
59350	9606.ENSP00000303248
59351	9606.ENSP00000432353
59352	9606.ENSP00000356247
59353	9606.ENSP00000362021
60312	9606.ENSP00000371983
60313	9606.ENSP00000290795
60314	9606.ENSP00000267103
60343	9606.ENSP00000352955
60370	9606.ENSP00000359660
60385	9606.ENSP00000246801
60386	9606.ENSP00000319574
60401	9606.ENSP00000253392
60412	9606.ENSP00000253861
60436	9606.ENSP00000362979
60437	9606.ENSP00000339390
60468	9606.ENSP00000257749
60482	9606.ENSP00000264047
60484	9606.ENSP00000255039
60485	9606.ENSP00000324729
60487	9606.ENSP00000333934
60489	9606.ENSP00000385057
60490	9606.ENSP00000343190
60491	9606.ENSP00000386394
60492	9606.ENSP00000434724
60493	9606.ENSP00000369618
60494	9606.ENSP00000415528
60495	9606.ENSP00000359583
60496	9606.ENSP00000278618
60506	9606.ENSP00000340328
60526	9606.ENSP00000237822
60528	9606.ENSP00000337445
60529	9606.ENSP00000332744
60558	9606.ENSP00000281543
60559	9606.ENSP00000427463
60560	9606.ENSP00000354972
60561	9606.ENSP00000257700
60598	9606.ENSP00000361952
60625	9606.ENSP00000252011
60672	9606.ENSP00000235332
60673	9606.ENSP00000338990
60675	9606.ENSP00000295619
60676	9606.ENSP00000356634
60677	9606.ENSP00000287202
60678	9606.ENSP00000254730
60680	9606.ENSP00000292672
60681	9606.ENSP00000317232
60682	9606.ENSP00000359484
60685	9606.ENSP00000287218
60686	9606.ENSP00000299088
63027	9606.ENSP00000385028
63035	9606.ENSP00000218147
63036	9606.ENSP00000352639
63826	9606.ENSP00000339435
63827	9606.ENSP00000331210
63874	9606.ENSP00000414558
63875	9606.ENSP00000288937
63876	9606.ENSP00000298282
63877	9606.ENSP00000358170
63892	9606.ENSP00000385995
63894	9606.ENSP00000339122
63895	9606.ENSP00000463094
63897	9606.ENSP00000184956
63898	9606.ENSP00000265807
63899	9606.ENSP00000318986
63901	9606.ENSP00000355264
63904	9606.ENSP00000343244
63905	9606.ENSP00000362707
63906	9606.ENSP00000354645
63908	9606.ENSP00000366225
63910	9606.ENSP00000359376
63915	9606.ENSP00000380598
63916	9606.ENSP00000290246
63917	9606.ENSP00000315835
63920	9606.ENSP00000386184
63922	9606.ENSP00000262315
63923	9606.ENSP00000239462
63924	9606.ENSP00000408631
63925	9606.ENSP00000325326
63926	9606.ENSP00000367631
63928	9606.ENSP00000300113
63929	9606.ENSP00000349658
63931	9606.ENSP00000420714
63932	9606.ENSP00000360652
63933	9606.ENSP00000368468
63934	9606.ENSP00000292069
63935	9606.ENSP00000361486
63939	9606.ENSP00000351040
63940	9606.ENSP00000364180
63943	9606.ENSP00000364298
63946	9606.ENSP00000269945
63947	9606.ENSP00000362629
63948	9606.ENSP00000360500
63950	9606.ENSP00000383909
63951	9606.ENSP00000319651
63967	9606.ENSP00000312995
63970	9606.ENSP00000432743
63973	9606.ENSP00000317333
63974	9606.ENSP00000297142
63976	9606.ENSP00000270722
63977	9606.ENSP00000269844
63978	9606.ENSP00000276594
63979	9606.ENSP00000349356
63982	9606.ENSP00000256737
64005	9606.ENSP00000258787
64061	9606.ENSP00000364591
64063	9606.ENSP00000161006
64064	9606.ENSP00000361914
64065	9606.ENSP00000397157
64066	9606.ENSP00000260229
64067	9606.ENSP00000348460
64072	9606.ENSP00000381768
64073	9606.ENSP00000301246
64077	9606.ENSP00000357835
64078	9606.ENSP00000365413
64080	9606.ENSP00000306817
64081	9606.ENSP00000308466
64083	9606.ENSP00000265070
64084	9606.ENSP00000402460
64087	9606.ENSP00000343657
64089	9606.ENSP00000322652
64090	9606.ENSP00000192314
64091	9606.ENSP00000264231
64092	9606.ENSP00000383411
64093	9606.ENSP00000355110
64096	9606.ENSP00000313423
64097	9606.ENSP00000261486
64098	9606.ENSP00000391453
64100	9606.ENSP00000340660
64101	9606.ENSP00000249363
64102	9606.ENSP00000362122
64105	9606.ENSP00000242872
64106	9606.ENSP00000277942
64108	9606.ENSP00000259030
64109	9606.ENSP00000370979
64110	9606.ENSP00000315064
64111	9606.ENSP00000222674
64112	9606.ENSP00000298894
64114	9606.ENSP00000258412
64115	9606.ENSP00000378409
64116	9606.ENSP00000349174
64118	9606.ENSP00000303515
64121	9606.ENSP00000362092
64122	9606.ENSP00000300784
64123	9606.ENSP00000359778
64127	9606.ENSP00000300589
64129	9606.ENSP00000271064
64130	9606.ENSP00000221459
64131	9606.ENSP00000261381
64132	9606.ENSP00000017003
64135	9606.ENSP00000263642
64137	9606.ENSP00000304111
64145	9606.ENSP00000253699
64146	9606.ENSP00000288022
64147	9606.ENSP00000265529
64149	9606.ENSP00000225805
64151	9606.ENSP00000251496
64167	9606.ENSP00000400376
64168	9606.ENSP00000387380
64170	9606.ENSP00000360797
64172	9606.ENSP00000264151
64174	9606.ENSP00000377430
64180	9606.ENSP00000268793
64184	9606.ENSP00000314810
64207	9606.ENSP00000238647
64208	9606.ENSP00000254765
64211	9606.ENSP00000261731
64215	9606.ENSP00000366179
64216	9606.ENSP00000355471
64218	9606.ENSP00000347117
64219	9606.ENSP00000355014
64220	9606.ENSP00000456609
64221	9606.ENSP00000380903
64222	9606.ENSP00000356599
64224	9606.ENSP00000310729
64225	9606.ENSP00000368237
64231	9606.ENSP00000315878
64232	9606.ENSP00000300190
64236	9606.ENSP00000312634
64240	9606.ENSP00000260645
64241	9606.ENSP00000272286
64282	9606.ENSP00000396995
64283	9606.ENSP00000411459
64284	9606.ENSP00000264601
64285	9606.ENSP00000262316
64288	9606.ENSP00000345339
64318	9606.ENSP00000360412
64319	9606.ENSP00000348489
64320	9606.ENSP00000295704
64321	9606.ENSP00000297316
64324	9606.ENSP00000395929
64326	9606.ENSP00000356641
64327	9606.ENSP00000326604
64328	9606.ENSP00000255305
64332	9606.ENSP00000325663
64333	9606.ENSP00000377380
64342	9606.ENSP00000305193
64343	9606.ENSP00000419371
64344	9606.ENSP00000366898
64359	9606.ENSP00000337443
64374	9606.ENSP00000265195
64375	9606.ENSP00000262032
64376	9606.ENSP00000357881
64377	9606.ENSP00000262622
64386	9606.ENSP00000337816
64388	9606.ENSP00000318650
64393	9606.ENSP00000311221
64395	9606.ENSP00000282570
64398	9606.ENSP00000261681
64399	9606.ENSP00000296575
64400	9606.ENSP00000378152
64403	9606.ENSP00000267383
64405	9606.ENSP00000361336
64407	9606.ENSP00000356430
64409	9606.ENSP00000329654
64410	9606.ENSP00000336800
64411	9606.ENSP00000239440
64417	9606.ENSP00000380270
64418	9606.ENSP00000323068
64419	9606.ENSP00000296003
64421	9606.ENSP00000367527
64422	9606.ENSP00000283290
64423	9606.ENSP00000376410
64425	9606.ENSP00000367029
64426	9606.ENSP00000443988
64427	9606.ENSP00000233623
64428	9606.ENSP00000251588
64429	9606.ENSP00000358413
64430	9606.ENSP00000384801
64431	9606.ENSP00000188312
64432	9606.ENSP00000253686
64434	9606.ENSP00000275820
64446	9606.ENSP00000308312
64478	9606.ENSP00000441462
64506	9606.ENSP00000457881
64518	9606.ENSP00000343995
64577	9606.ENSP00000265605
64579	9606.ENSP00000264363
64581	9606.ENSP00000302569
64582	9606.ENSP00000378548
64591	9606.ENSP00000314077
64598	9606.ENSP00000223054
64599	9606.ENSP00000275732
64600	9606.ENSP00000364243
64601	9606.ENSP00000369810
64641	9606.ENSP00000430241
64645	9606.ENSP00000359171
64648	9606.ENSP00000359546
64651	9606.ENSP00000273153
64663	9606.ENSP00000351884
64682	9606.ENSP00000339109
64689	9606.ENSP00000313869
64693	9606.ENSP00000375220
64699	9606.ENSP00000291532
64708	9606.ENSP00000272995
64710	9606.ENSP00000356110
64711	9606.ENSP00000390354
64714	9606.ENSP00000219406
64718	9606.ENSP00000373873
64743	9606.ENSP00000218056
64745	9606.ENSP00000372445
64746	9606.ENSP00000355777
64747	9606.ENSP00000403117
64748	9606.ENSP00000251473
64753	9606.ENSP00000297788
64754	9606.ENSP00000373637
64755	9606.ENSP00000317579
64756	9606.ENSP00000361005
64759	9606.ENSP00000312143
64760	9606.ENSP00000289921
64761	9606.ENSP00000263549
