"uid" "id" "ensembleid" "symbol"
4363 "9698" "9606.ENSP00000391723" "PUM1"
4364 "9699" "9606.ENSP00000384892" "RIMS2"
4365 "9700" "9606.ENSP00000257934" "ESPL1"
4366 "9702" "9606.ENSP00000317902" "CEP57"
4367 "9705" "9606.ENSP00000276480" "ST18"
4368 "9706" "9606.ENSP00000354877" "ULK2"
4369 "9708" "9606.ENSP00000381605" "PCDHGA8"
4370 "9709" "9606.ENSP00000409555" "HERPUD1"
4371 "9712" "9606.ENSP00000277575" "USP6NL"
4372 "9716" "9606.ENSP00000156471" "AQR"
4373 "9723" "9606.ENSP00000303212" "SEMA3E"
4374 "9726" "9606.ENSP00000300850" "ZNF646"
4375 "9732" "9606.ENSP00000404179" "DOCK4"
4376 "9733" "9606.ENSP00000228284" "SART3"
4377 "9734" "9606.ENSP00000408617" "HDAC9"
4378 "9735" "9606.ENSP00000328236" "KNTC1"
4379 "9738" "9606.ENSP00000370803" "CCP110"
4380 "9739" "9606.ENSP00000262519" "SETD1A"
4381 "9744" "9606.ENSP00000158762" "ACAP1"
4382 "9745" "9606.ENSP00000347730" "ZNF536"
4383 "9752" "9606.ENSP00000436042" "PCDHA9"
4384 "9755" "9606.ENSP00000354777" "TBKBP1"
4385 "9757" "9606.ENSP00000222270" "KMT2B"
4386 "9759" "9606.ENSP00000264606" "HDAC4"
4387 "9760" "9606.ENSP00000354842" "TOX"
4388 "9768" "9606.ENSP00000300035" "KIAA0101"
4389 "9770" "9606.ENSP00000368684" "RASSF2"
4390 "9771" "9606.ENSP00000343656" "RAPGEF5"
4391 "9774" "9606.ENSP00000435210" "BCLAF1"
4392 "9775" "9606.ENSP00000269349" "EIF4A3"
4393 "9776" "9606.ENSP00000432412" "ATG13"
4394 "9783" "9606.ENSP00000361768" "RIMS3"
4395 "9785" "9606.ENSP00000268482" "DHX38"
4396 "9787" "9606.ENSP00000247191" "DLGAP5"
4397 "9788" "9606.ENSP00000429064" "MTSS1"
4398 "9793" "9606.ENSP00000432768" "CKAP5"
4399 "9794" "9606.ENSP00000292599" "MAML1"
4400 "9812" "9606.ENSP00000194118" "KIAA0141"
4401 "9815" "9606.ENSP00000347464" "GIT2"
4402 "9817" "9606.ENSP00000171111" "KEAP1"
4403 "9818" "9606.ENSP00000371155" "NUP58"
4404 "9821" "9606.ENSP00000025008" "RB1CC1"
4405 "9824" "9606.ENSP00000355090" "ARHGAP11A"
4406 "9826" "9606.ENSP00000357177" "ARHGEF11"
4407 "9827" "9606.ENSP00000367318" "RGP1"
4408 "9828" "9606.ENSP00000263674" "ARHGEF17"
4409 "9829" "9606.ENSP00000378735" "DNAJC6"
4410 "9831" "9606.ENSP00000434258" "ZNF623"
4411 "9833" "9606.ENSP00000298048" "MELK"
4412 "9839" "9606.ENSP00000302501" "ZEB2"
4413 "9841" "9606.ENSP00000230122" "ZBTB24"
4414 "9843" "9606.ENSP00000430620" "HEPH"
4415 "9844" "9606.ENSP00000312185" "ELMO1"
4416 "9846" "9606.ENSP00000354952" "GAB2"
4417 "9847" "9606.ENSP00000334229" "C2CD5"
4418 "9855" "9606.ENSP00000264042" "FARP2"
4419 "9860" "9606.ENSP00000355396" "LRIG2"
4420 "9862" "9606.ENSP00000377686" "MED24"
4421 "9869" "9606.ENSP00000271640" "SETDB1"
4422 "9870" "9606.ENSP00000348714" "AREL1"
4423 "9877" "9606.ENSP00000333253" "ZC3H11A"
4424 "9878" "9606.ENSP00000262709" "TOX4"
4425 "9880" "9606.ENSP00000300101" "ZBTB39"
4426 "9882" "9606.ENSP00000366863" "TBC1D4"
4427 "9883" "9606.ENSP00000257622" "POM121"
4428 "9885" "9606.ENSP00000316649" "OSBPL2"
4429 "9886" "9606.ENSP00000338671" "RHOBTB1"
4430 "9894" "9606.ENSP00000262319" "TELO2"
4431 "9899" "9606.ENSP00000332818" "SV2B"
4432 "9901" "9606.ENSP00000373347" "SRGAP3"
4433 "9905" "9606.ENSP00000268989" "SGSM2"
4434 "9910" "9606.ENSP00000251507" "RABGAP1L"
4435 "9913" "9606.ENSP00000336750" "SUPT7L"
4436 "9914" "9606.ENSP00000262429" "ATP2C2"
4437 "9915" "9606.ENSP00000307479" "ARNT2"
4438 "9918" "9606.ENSP00000325017" "NCAPD2"
4439 "9922" "9606.ENSP00000273221" "IQSEC1"
4440 "9923" "9606.ENSP00000364798" "ZBTB40"
4441 "9925" "9606.ENSP00000307604" "ZBTB5"
4442 "9927" "9606.ENSP00000235329" "MFN2"
4443 "9934" "9606.ENSP00000308361" "P2RY14"
4444 "9935" "9606.ENSP00000362410" "MAFB"
4445 "9937" "9606.ENSP00000355185" "DCLRE1A"
4446 "9940" "9606.ENSP00000308597" "DLEC1"
4447 "9945" "9606.ENSP00000253778" "GFPT2"
4448 "9950" "9606.ENSP00000163416" "GOLGA5"
4449 "9953" "9606.ENSP00000354213" "HS3ST3B1"
4450 "9962" "9606.ENSP00000344322" "SLC23A2"
4451 "9963" "9606.ENSP00000302851" "SLC23A1"
4452 "9965" "9606.ENSP00000294312" "FGF19"
4453 "9966" "9606.ENSP00000363157" "TNFSF15"
4454 "9968" "9606.ENSP00000363193" "MED12"
4455 "9969" "9606.ENSP00000380888" "MED13"
4456 "9970" "9606.ENSP00000356958" "NR1I3"
4457 "9971" "9606.ENSP00000447149" "NR1H4"
4458 "9972" "9606.ENSP00000262077" "NUP153"
4459 "9973" "9606.ENSP00000436318" "CCS"
4460 "9975" "9606.ENSP00000310006" "NR1D2"
4461 "9978" "9606.ENSP00000216225" "RBX1"
4462 "9982" "9606.ENSP00000259988" "FGFBP1"
4463 "9984" "9606.ENSP00000261600" "THOC1"
4464 "9985" "9606.ENSP00000308699" "REC8"
4465 "9988" "9606.ENSP00000332171" "DMTF1"
4466 "9990" "9606.ENSP00000452776" "SLC12A6"
4467 "9997" "9606.ENSP00000252785" "SCO2"
4468 "10000" "9606.ENSP00000263826" "AKT3"
4469 "10001" "9606.ENSP00000256379" "MED6"
4470 "10006" "9606.ENSP00000365312" "ABI1"
4471 "10009" "9606.ENSP00000314153" "ZBTB33"
4472 "10010" "9606.ENSP00000259075" "TANK"
4473 "10011" "9606.ENSP00000337513" "SRA1"
4474 "10013" "9606.ENSP00000334061" "HDAC6"
4475 "10014" "9606.ENSP00000225983" "HDAC5"
4476 "10016" "9606.ENSP00000264933" "PDCD6"
4477 "10019" "9606.ENSP00000345492" "SH2B3"
4478 "10020" "9606.ENSP00000379839" "GNE"
4479 "10021" "9606.ENSP00000261917" "HCN4"
4480 "10022" "9606.ENSP00000302724" "INSL5"
4481 "10023" "9606.ENSP00000360060" "FRAT1"
4482 "10025" "9606.ENSP00000325612" "MED16"
4483 "10036" "9606.ENSP00000301280" "CHAF1A"
4484 "10038" "9606.ENSP00000250416" "PARP2"
4485 "10039" "9606.ENSP00000381740" "PARP3"
4486 "10040" "9606.ENSP00000460823" "TOM1L1"
4487 "10043" "9606.ENSP00000413697" "TOM1"
4488 "10046" "9606.ENSP00000414517" "MAMLD1"
4489 "10047" "9606.ENSP00000246012" "CST8"
4490 "10048" "9606.ENSP00000011619" "RANBP9"
4491 "10051" "9606.ENSP00000341382" "SMC4"
4492 "10053" "9606.ENSP00000250244" "AP1M2"
4493 "10054" "9606.ENSP00000246548" "UBA2"
4494 "10055" "9606.ENSP00000270225" "SAE1"
4495 "10059" "9606.ENSP00000450399" "DNM1L"
4496 "10060" "9606.ENSP00000261200" "ABCC9"
4497 "10062" "9606.ENSP00000387946" "NR1H3"
4498 "10066" "9606.ENSP00000268099" "SCAMP2"
4499 "10068" "9606.ENSP00000260049" "IL18BP"
4500 "10072" "9606.ENSP00000353701" "DPP3"
4501 "10073" "9606.ENSP00000309831" "SNUPN"
4502 "10082" "9606.ENSP00000366246" "GPC6"
4503 "10083" "9606.ENSP00000005226" "USH1C"
4504 "10085" "9606.ENSP00000296591" "EDIL3"
4505 "10089" "9606.ENSP00000344820" "KCNK7"
4506 "10090" "9606.ENSP00000356433" "UST"
4507 "10092" "9606.ENSP00000352918" "ARPC5"
4508 "10093" "9606.ENSP00000380427" "ARPC4"
4509 "10094" "9606.ENSP00000228825" "ARPC3"
4510 "10095" "9606.ENSP00000252725" "ARPC1B"
4511 "10096" "9606.ENSP00000263238" "ACTR3"
4512 "10097" "9606.ENSP00000367220" "ACTR2"
4513 "10105" "9606.ENSP00000225174" "PPIF"
4514 "10106" "9606.ENSP00000381148" "CTDSP2"
4515 "10109" "9606.ENSP00000295685" "ARPC2"
4516 "10110" "9606.ENSP00000340608" "SGK2"
4517 "10111" "9606.ENSP00000265335" "RAD50"
4518 "10112" "9606.ENSP00000378356" "KIF20A"
4519 "10113" "9606.ENSP00000260643" "PREB"
4520 "10114" "9606.ENSP00000304226" "HIPK3"
4521 "10116" "9606.ENSP00000307298" "FEM1B"
4522 "10117" "9606.ENSP00000379383" "ENAM"
4523 "10120" "9606.ENSP00000289228" "ACTR1B"
4524 "10121" "9606.ENSP00000358921" "ACTR1A"
4525 "10123" "9606.ENSP00000375057" "ARL4C"
4526 "10124" "9606.ENSP00000349250" "ARL4A"
4527 "10125" "9606.ENSP00000310244" "RASGRP1"
4528 "10127" "9606.ENSP00000219069" "ZNF263"
4529 "10128" "9606.ENSP00000260665" "LRPPRC"
4530 "10130" "9606.ENSP00000272227" "PDIA6"
4531 "10131" "9606.ENSP00000246957" "TRAP1"
4532 "10134" "9606.ENSP00000392330" "BCAP31"
4533 "10135" "9606.ENSP00000222553" "NAMPT"
4534 "10136" "9606.ENSP00000290122" "CELA3A"
4535 "10139" "9606.ENSP00000326884" "ARFRP1"
4536 "10140" "9606.ENSP00000268957" "TOB1"
4537 "10142" "9606.ENSP00000348573" "AKAP9"
4538 "10146" "9606.ENSP00000348578" "G3BP1"
4539 "10148" "9606.ENSP00000221847" "EBI3"
4540 "10149" "9606.ENSP00000369198" "ADGRG2"
4541 "10152" "9606.ENSP00000261017" "ABI2"
4542 "10153" "9606.ENSP00000234170" "CEBPZ"
4543 "10154" "9606.ENSP00000258526" "PLXNC1"
4544 "10155" "9606.ENSP00000253024" "TRIM28"
4545 "10156" "9606.ENSP00000262940" "RASA4"
4546 "10160" "9606.ENSP00000322926" "FARP1"
4547 "10161" "9606.ENSP00000344353" "LPAR6"
4548 "10162" "9606.ENSP00000261407" "LPCAT3"
4549 "10163" "9606.ENSP00000396211" "WASF2"
4550 "10164" "9606.ENSP00000341206" "CHST4"
4551 "10168" "9606.ENSP00000345809" "ZNF197"
4552 "10169" "9606.ENSP00000387187" "SERF2"
4553 "10170" "9606.ENSP00000316670" "DHRS9"
4554 "10172" "9606.ENSP00000282308" "ZNF256"
4555 "10174" "9606.ENSP00000240123" "SORBS3"
4556 "10188" "9606.ENSP00000371341" "TNK2"
4557 "10189" "9606.ENSP00000421592" "ALYREF"
4558 "10190" "9606.ENSP00000264255" "TXNDC9"
4559 "10193" "9606.ENSP00000342755" "RNF41"
4560 "10197" "9606.ENSP00000293362" "PSME3"
4561 "10203" "9606.ENSP00000376177" "CALCRL"
4562 "10204" "9606.ENSP00000219169" "NUTF2"
4563 "10209" "9606.ENSP00000419449" "EIF1"
4564 "10212" "9606.ENSP00000242776" "DDX39A"
4565 "10213" "9606.ENSP00000386541" "PSMD14"
4566 "10215" "9606.ENSP00000331040" "OLIG2"
4567 "10216" "9606.ENSP00000399679" "PRG4"
4568 "10217" "9606.ENSP00000273179" "CTDSPL"
4569 "10218" "9606.ENSP00000366015" "ANGPTL7"
4570 "10219" "9606.ENSP00000349477" "KLRG1"
4571 "10220" "9606.ENSP00000257868" "GDF11"
4572 "10221" "9606.ENSP00000312150" "TRIB1"
4573 "10224" "9606.ENSP00000301547" "ZNF443"
4574 "10225" "9606.ENSP00000283285" "CD96"
4575 "10228" "9606.ENSP00000258301" "STX6"
4576 "10231" "9606.ENSP00000329454" "RCAN2"
4577 "10233" "9606.ENSP00000007969" "LRRC23"
4578 "10234" "9606.ENSP00000344242" "LRRC17"
4579 "10235" "9606.ENSP00000338864" "RASGRP2"
4580 "10236" "9606.ENSP00000363745" "HNRNPR"
4581 "10238" "9606.ENSP00000308344" "DCAF7"
4582 "10242" "9606.ENSP00000351068" "KCNMB2"
4583 "10243" "9606.ENSP00000417901" "GPHN"
4584 "10250" "9606.ENSP00000326261" "SRRM1"
4585 "10251" "9606.ENSP00000302978" "SPRY3"
4586 "10252" "9606.ENSP00000343785" "SPRY1"
4587 "10253" "9606.ENSP00000366306" "SPRY2"
4588 "10254" "9606.ENSP00000263904" "STAM2"
4589 "10256" "9606.ENSP00000354609" "CNKSR1"
4590 "10257" "9606.ENSP00000366084" "ABCC4"
4591 "10263" "9606.ENSP00000301488" "CDK2AP2"
4592 "10265" "9606.ENSP00000378132" "IRX5"
4593 "10266" "9606.ENSP00000253796" "RAMP2"
4594 "10267" "9606.ENSP00000254661" "RAMP1"
4595 "10268" "9606.ENSP00000242249" "RAMP3"
4596 "10270" "9606.ENSP00000269701" "AKAP8"
4597 "10272" "9606.ENSP00000166139" "FSTL3"
4598 "10273" "9606.ENSP00000219548" "STUB1"
4599 "10274" "9606.ENSP00000372689" "STAG1"
4600 "10276" "9606.ENSP00000347134" "NET1"
4601 "10278" "9606.ENSP00000216733" "EFS"
4602 "10279" "9606.ENSP00000230582" "PRSS16"
4603 "10282" "9606.ENSP00000222547" "BET1"
4604 "10283" "9606.ENSP00000370460" "CWC27"
4605 "10284" "9606.ENSP00000371973" "SAP18"
4606 "10286" "9606.ENSP00000358554" "BCAS2"
4607 "10287" "9606.ENSP00000333194" "RGS19"
4608 "10288" "9606.ENSP00000375629" "LILRB2"
4609 "10294" "9606.ENSP00000314030" "DNAJA2"
4610 "10295" "9606.ENSP00000219794" "BCKDK"
4611 "10296" "9606.ENSP00000302830" "MAEA"
4612 "10297" "9606.ENSP00000233607" "APC2"
4613 "10298" "9606.ENSP00000351049" "PAK4"
4614 "10300" "9606.ENSP00000368982" "KATNB1"
4615 "10308" "9606.ENSP00000300870" "ZNF267"
4616 "10309" "9606.ENSP00000282572" "CCNO"
4617 "10316" "9606.ENSP00000305877" "NMUR1"
4618 "10318" "9606.ENSP00000317891" "TNIP1"
4619 "10319" "9606.ENSP00000354360" "LAMC3"
4620 "10320" "9606.ENSP00000331614" "IKZF1"
4621 "10321" "9606.ENSP00000389026" "CRISP3"
4622 "10325" "9606.ENSP00000262850" "RRAGB"
4623 "10326" "9606.ENSP00000279477" "SIRPB1"
4624 "10327" "9606.ENSP00000312606" "AKR1A1"
4625 "10333" "9606.ENSP00000371376" "TLR6"
4626 "10335" "9606.ENSP00000412130" "MRVI1"
4627 "10347" "9606.ENSP00000263094" "ABCA7"
4628 "10362" "9606.ENSP00000328269" "HMG20B"
4629 "10363" "9606.ENSP00000336856" "HMG20A"
4630 "10365" "9606.ENSP00000248071" "KLF2"
4631 "10368" "9606.ENSP00000005284" "CACNG3"
4632 "10369" "9606.ENSP00000300105" "CACNG2"
4633 "10370" "9606.ENSP00000356623" "CITED2"
4634 "10371" "9606.ENSP00000265362" "SEMA3A"
4635 "10376" "9606.ENSP00000336799" "TUBA1B"
4636 "10379" "9606.ENSP00000380073" "IRF9"
4637 "10381" "9606.ENSP00000320295" "TUBB3"
4638 "10382" "9606.ENSP00000264071" "TUBB4A"
4639 "10383" "9606.ENSP00000341289" "TUBB4B"
4640 "10392" "9606.ENSP00000222823" "NOD1"
4641 "10393" "9606.ENSP00000310071" "ANAPC10"
4642 "10395" "9606.ENSP00000276297" "DLC1"
4643 "10397" "9606.ENSP00000319977" "NDRG1"
4644 "10398" "9606.ENSP00000279022" "MYL9"
4645 "10399" "9606.ENSP00000426909" "RACK1"
4646 "10403" "9606.ENSP00000261597" "NDC80"
4647 "10409" "9606.ENSP00000319281" "BASP1"
4648 "10410" "9606.ENSP00000382707" "IFITM3"
4649 "10411" "9606.ENSP00000373864" "RAPGEF3"
4650 "10412" "9606.ENSP00000296802" "NSA2"
4651 "10413" "9606.ENSP00000282441" "YAP1"
4652 "10419" "9606.ENSP00000319169" "PRMT5"
4653 "10420" "9606.ENSP00000361158" "TESK2"
4654 "10421" "9606.ENSP00000304903" "CD2BP2"
4655 "10423" "9606.ENSP00000219789" "CDIPT"
4656 "10425" "9606.ENSP00000348769" "ARIH2"
4657 "10432" "9606.ENSP00000311747" "RBM14"
4658 "10437" "9606.ENSP00000384886" "IFI30"
4659 "10445" "9606.ENSP00000349640" "MCRS1"
4660 "10446" "9606.ENSP00000356143" "LRRN2"
4661 "10447" "9606.ENSP00000353025" "FAM3C"
4662 "10452" "9606.ENSP00000252487" "TOMM40"
4663 "10454" "9606.ENSP00000216160" "TAB1"
4664 "10456" "9606.ENSP00000329002" "HAX1"
4665 "10457" "9606.ENSP00000371420" "GPNMB"
4666 "10458" "9606.ENSP00000316338" "BAIAP2"
4667 "10459" "9606.ENSP00000235310" "MAD2L2"
4668 "10460" "9606.ENSP00000326550" "TACC3"
4669 "10461" "9606.ENSP00000295408" "MERTK"
4670 "10465" "9606.ENSP00000306614" "PPIH"
4671 "10466" "9606.ENSP00000297135" "COG5"
4672 "10467" "9606.ENSP00000304593" "ZNHIT1"
4673 "10468" "9606.ENSP00000256759" "FST"
4674 "10472" "9606.ENSP00000351539" "ZBTB18"
4675 "10474" "9606.ENSP00000307684" "TADA3"
4676 "10477" "9606.ENSP00000376215" "UBE2E3"
4677 "10480" "9606.ENSP00000436049" "EIF3M"
4678 "10481" "9606.ENSP00000290295" "HOXB13"
4679 "10482" "9606.ENSP00000294172" "NXF1"
4680 "10484" "9606.ENSP00000306881" "SEC23A"
4681 "10485" "9606.ENSP00000357226" "C1orf61"
4682 "10487" "9606.ENSP00000361878" "CAP1"
4683 "10488" "9606.ENSP00000342136" "CREB3"
4684 "10490" "9606.ENSP00000450731" "VTI1B"
4685 "10492" "9606.ENSP00000358635" "SYNCRIP"
4686 "10494" "9606.ENSP00000325748" "STK25"
4687 "10497" "9606.ENSP00000367756" "UNC13B"
4688 "10498" "9606.ENSP00000325690" "CARM1"
4689 "10499" "9606.ENSP00000399968" "NCOA2"
4690 "10501" "9606.ENSP00000301293" "SEMA6B"
4691 "10505" "9606.ENSP00000350547" "SEMA4F"
4692 "10507" "9606.ENSP00000348822" "SEMA4D"
4693 "10509" "9606.ENSP00000332204" "SEMA4B"
4694 "10512" "9606.ENSP00000265361" "SEMA3C"
4695 "10513" "9606.ENSP00000083182" "APPBP2"
4696 "10514" "9606.ENSP00000370968" "MYBBP1A"
4697 "10516" "9606.ENSP00000345008" "FBLN5"
4698 "10518" "9606.ENSP00000258930" "CIB2"
4699 "10519" "9606.ENSP00000333873" "CIB1"
4700 "10520" "9606.ENSP00000240731" "ZNF211"
4701 "10521" "9606.ENSP00000380033" "DDX17"
4702 "10525" "9606.ENSP00000384144" "HYOU1"
4703 "10526" "9606.ENSP00000256079" "IPO8"
4704 "10527" "9606.ENSP00000369042" "IPO7"
4705 "10528" "9606.ENSP00000370589" "NOP56"
4706 "10533" "9606.ENSP00000346437" "ATG7"
4707 "10538" "9606.ENSP00000286639" "BATF"
4708 "10540" "9606.ENSP00000408910" "DCTN2"
4709 "10542" "9606.ENSP00000256644" "LAMTOR5"
4710 "10544" "9606.ENSP00000216968" "PROCR"
4711 "10549" "9606.ENSP00000368646" "PRDX4"
4712 "10550" "9606.ENSP00000273258" "ARL6IP5"
4713 "10551" "9606.ENSP00000391490" "AGR2"
4714 "10552" "9606.ENSP00000262942" "ARPC1A"
4715 "10557" "9606.ENSP00000367439" "RPP38"
4716 "10558" "9606.ENSP00000262554" "SPTLC1"
4717 "10562" "9606.ENSP00000219022" "OLFM4"
4718 "10563" "9606.ENSP00000286758" "CXCL13"
4719 "10564" "9606.ENSP00000360985" "ARFGEF2"
4720 "10565" "9606.ENSP00000262215" "ARFGEF1"
4721 "10568" "9606.ENSP00000371483" "SLC34A2"
4722 "10569" "9606.ENSP00000297151" "SLU7"
4723 "10570" "9606.ENSP00000339850" "DPYSL4"
4724 "10572" "9606.ENSP00000329213" "SIVA1"
4725 "10574" "9606.ENSP00000258091" "CCT7"
4726 "10575" "9606.ENSP00000377958" "CCT4"
4727 "10576" "9606.ENSP00000299300" "CCT2"
4728 "10578" "9606.ENSP00000263863" "GNLY"
4729 "10581" "9606.ENSP00000382714" "IFITM2"
4730 "10589" "9606.ENSP00000307850" "DRAP1"
4731 "10590" "9606.ENSP00000367197" "SCGN"
4732 "10591" "9606.ENSP00000230431" "DNPH1"
4733 "10592" "9606.ENSP00000286398" "SMC2"
4734 "10594" "9606.ENSP00000304350" "PRPF8"
4735 "10595" "9606.ENSP00000256797" "ERN2"
4736 "10599" "9606.ENSP00000256958" "SLCO1B1"
4737 "10603" "9606.ENSP00000440273" "SH2B2"
4738 "10606" "9606.ENSP00000382595" "PAICS"
4739 "10608" "9606.ENSP00000337889" "MXD4"
4740 "10611" "9606.ENSP00000321746" "PDLIM5"
4741 "10612" "9606.ENSP00000340797" "TRIM3"
4742 "10614" "9606.ENSP00000328773" "HEXIM1"
4743 "10616" "9606.ENSP00000348632" "RBCK1"
4744 "10617" "9606.ENSP00000344742" "STAMBP"
4745 "10620" "9606.ENSP00000343126" "ARID3B"
4746 "10621" "9606.ENSP00000366828" "POLR3F"
4747 "10622" "9606.ENSP00000382058" "POLR3G"
4748 "10626" "9606.ENSP00000338989" "TRIM16"
4749 "10627" "9606.ENSP00000217652" "MYL12A"
4750 "10628" "9606.ENSP00000358323" "TXNIP"
4751 "10630" "9606.ENSP00000294489" "PDPN"
4752 "10631" "9606.ENSP00000369071" "POSTN"
4753 "10633" "9606.ENSP00000216101" "RASL10A"
4754 "10636" "9606.ENSP00000386229" "RGS14"
4755 "10637" "9606.ENSP00000272134" "LEFTY1"
4756 "10640" "9606.ENSP00000389934" "EXOC5"
4757 "10641" "9606.ENSP00000232501" "NPRL2"
4758 "10642" "9606.ENSP00000290341" "IGF2BP1"
4759 "10643" "9606.ENSP00000258729" "IGF2BP3"
4760 "10644" "9606.ENSP00000371634" "IGF2BP2"
4761 "10648" "9606.ENSP00000303070" "SCGB1D1"
4762 "10651" "9606.ENSP00000249442" "MTX2"
4763 "10652" "9606.ENSP00000223369" "YKT6"
4764 "10653" "9606.ENSP00000301244" "SPINT2"
4765 "10654" "9606.ENSP00000357452" "PMVK"
4766 "10655" "9606.ENSP00000305785" "DMRT2"
4767 "10657" "9606.ENSP00000313829" "KHDRBS1"
4768 "10658" "9606.ENSP00000435926" "CELF1"
4769 "10659" "9606.ENSP00000389951" "CELF2"
4770 "10660" "9606.ENSP00000359212" "LBX1"
4771 "10661" "9606.ENSP00000264834" "KLF1"
4772 "10663" "9606.ENSP00000304414" "CXCR6"
4773 "10664" "9606.ENSP00000264010" "CTCF"
4774 "10666" "9606.ENSP00000280200" "CD226"
4775 "10670" "9606.ENSP00000369899" "RRAGA"
4776 "10671" "9606.ENSP00000221114" "DCTN6"
4777 "10672" "9606.ENSP00000400717" "GNA13"
4778 "10673" "9606.ENSP00000365048" "TNFSF13B"
4779 "10681" "9606.ENSP00000261837" "GNB5"
4780 "10683" "9606.ENSP00000205143" "DLL3"
4781 "10686" "9606.ENSP00000264734" "CLDN16"
4782 "10692" "9606.ENSP00000314992" "RRH"
4783 "10694" "9606.ENSP00000286788" "CCT8"
4784 "10695" "9606.ENSP00000361926" "CNPY3"
4785 "10699" "9606.ENSP00000273857" "CORIN"
4786 "10713" "9606.ENSP00000312981" "USP39"
4787 "10714" "9606.ENSP00000263681" "POLD3"
4788 "10716" "9606.ENSP00000374205" "TBR1"
4789 "10717" "9606.ENSP00000256658" "AP4B1"
4790 "10718" "9606.ENSP00000361214" "NRG3"
4791 "10724" "9606.ENSP00000354850" "MGEA5"
4792 "10725" "9606.ENSP00000396538" "NFAT5"
4793 "10726" "9606.ENSP00000319664" "NUDC"
4794 "10728" "9606.ENSP00000262033" "PTGES3"
4795 "10733" "9606.ENSP00000270861" "PLK4"
4796 "10734" "9606.ENSP00000319318" "STAG3"
4797 "10735" "9606.ENSP00000218089" "STAG2"
4798 "10736" "9606.ENSP00000304502" "SIX2"
4799 "10738" "9606.ENSP00000249007" "RFPL3"
4800 "10741" "9606.ENSP00000336866" "RBBP9"
4801 "10743" "9606.ENSP00000323074" "RAI1"
4802 "10744" "9606.ENSP00000424261" "PTTG2"
4803 "10746" "9606.ENSP00000343463" "MAP3K2"
4804 "10750" "9606.ENSP00000284154" "GRAP"
4805 "10752" "9606.ENSP00000256509" "CHL1"
4806 "10755" "9606.ENSP00000340698" "GIPC1"
4807 "10761" "9606.ENSP00000352173" "PLAC1"
4808 "10762" "9606.ENSP00000345895" "NUP50"
4809 "10763" "9606.ENSP00000357206" "NES"
4810 "10765" "9606.ENSP00000356234" "KDM5B"
4811 "10769" "9606.ENSP00000274289" "PLK2"
4812 "10773" "9606.ENSP00000362763" "ZBTB6"
4813 "10777" "9606.ENSP00000187397" "ARPP21"
4814 "10780" "9606.ENSP00000400878" "ZNF234"
4815 "10781" "9606.ENSP00000354680" "ZNF266"
4816 "10782" "9606.ENSP00000321209" "ZNF274"
4817 "10787" "9606.ENSP00000354251" "NCKAP1"
4818 "10788" "9606.ENSP00000274364" "IQGAP2"
4819 "10791" "9606.ENSP00000305647" "VAMP5"
4820 "10793" "9606.ENSP00000418719" "ZNF273"
4821 "10794" "9606.ENSP00000353491" "ZNF460"
4822 "10795" "9606.ENSP00000228289" "ZNF268"
4823 "10797" "9606.ENSP00000377617" "MTHFD2"
4824 "10798" "9606.ENSP00000301532" "OR5I1"
4825 "10800" "9606.ENSP00000362401" "CYSLTR1"
4826 "10803" "9606.ENSP00000350256" "CCR9"
4827 "10804" "9606.ENSP00000241124" "GJB6"
4828 "10806" "9606.ENSP00000355499" "SDCCAG8"
4829 "10808" "9606.ENSP00000318687" "HSPH1"
4830 "10810" "9606.ENSP00000335055" "WASF3"
4831 "10814" "9606.ENSP00000352544" "CPLX2"
4832 "10815" "9606.ENSP00000305613" "CPLX1"
4833 "10816" "9606.ENSP00000217428" "SPINT3"
4834 "10817" "9606.ENSP00000259748" "FRS3"
4835 "10818" "9606.ENSP00000299293" "FRS2"
4836 "10825" "9606.ENSP00000294064" "NEU3"
4837 "10826" "9606.ENSP00000320604" "FAXDC2"
4838 "10840" "9606.ENSP00000377083" "ALDH1L1"
4839 "10842" "9606.ENSP00000340125" "PPP1R17"
4840 "10845" "9606.ENSP00000300107" "CLPX"
4841 "10846" "9606.ENSP00000438284" "PDE10A"
4842 "10847" "9606.ENSP00000262518" "SRCAP"
4843 "10848" "9606.ENSP00000354218" "PPP1R13L"
4844 "10849" "9606.ENSP00000310966" "CD3EAP"
4845 "10850" "9606.ENSP00000259631" "CCL27"
4846 "10855" "9606.ENSP00000308107" "HPSE"
4847 "10856" "9606.ENSP00000473172" "RUVBL2"
4848 "10857" "9606.ENSP00000217971" "PGRMC1"
4849 "10859" "9606.ENSP00000315997" "LILRB1"
4850 "10870" "9606.ENSP00000246551" "HCST"
4851 "10874" "9606.ENSP00000264218" "NMU"
4852 "10875" "9606.ENSP00000248598" "FGL2"
4853 "10878" "9606.ENSP00000356395" "CFHR3"
4854 "10880" "9606.ENSP00000363799" "ACTL7B"
4855 "10881" "9606.ENSP00000334300" "ACTL7A"
4856 "10885" "9606.ENSP00000308179" "WDR3"
4857 "10886" "9606.ENSP00000307822" "NPFFR2"
4858 "10887" "9606.ENSP00000303775" "PROKR1"
4859 "10888" "9606.ENSP00000243673" "GPR83"
4860 "10890" "9606.ENSP00000264710" "RAB10"
4861 "10891" "9606.ENSP00000264867" "PPARGC1A"
4862 "10892" "9606.ENSP00000319279" "MALT1"
4863 "10893" "9606.ENSP00000246186" "MMP24"
